-2.385030495495401304e-01 -7.431712055452326382e-01 6.846882626767429869e-01 -3.539667278927428606e-01 4.596756079277087292e-01 1.548609462424460903e-01 -2.796283923828071782e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-8.124900639914677258e-01 -6.451857726878297283e-01 5.246401760819646709e-01 -9.329282642066741293e-02 8.093111615835864026e-01 2.930035399822177311e-01 -6.380053657729006789e-01 -3.538076426214913361e-01 1.876776897085023599e+00 0.000000000000000000e+00
-2.879846887255974597e-01 -6.696821309021820934e-01 6.151021380703175501e-01 -3.539667278927428606e-01 7.186649069320516503e-01 6.276588374926507508e-02 -4.061143829910752734e-01 -3.538076426214913361e-01 1.157795819604610088e+00 0.000000000000000000e+00
-2.385030495495401304e-01 -9.758866085815660618e-01 6.359779754522449924e-01 -2.737593735936426631e-01 8.222606265338109344e-01 1.241625920780523584e-01 -3.217903892522303022e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.451006014397202060e-01 -7.309230264380576214e-01 6.011849131490324405e-01 -4.341740821918432247e-01 7.575133017827069271e-01 1.241625920780523584e-01 -3.990873835128384006e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.692287547030892625e-01 -8.901493548313382798e-01 6.916468751373853197e-01 -5.745369522152687924e-01 5.891702574298801620e-01 1.702101233246429701e-01 -1.812503996874881562e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.189866934665062104e+00 1.167544735174122383e+00 8.169018994289510838e-01 -1.115936593734195181e+00 -1.676986108858249613e+00 -5.358520224564122802e-01 1.349645768331834694e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
2.497157903205596274e-01 6.041284962440567341e-01 7.333985499012404263e-01 -5.344332750657185827e-01 -6.928267726416837968e-01 -6.739946161961838378e-01 -4.773740960098180053e-02 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-3.308687760114746856e-01 -4.737112651873761626e-01 6.011849131490324405e-01 4.882104922478093800e-01 9.709058932160642696e-02 6.276588374926507508e-02 -3.639523861216534262e-01 -3.538076426214913361e-01 1.306799946325903072e-01 0.000000000000000000e+00
-2.813871368354173841e-01 -7.186748473308824936e-01 6.081435256096748843e-01 8.717372075230828132e-02 1.229895192220370748e-01 6.276588374926507508e-02 -3.077363902957563346e-01 -3.538076426214913361e-01 1.363218984599013694e+00 0.000000000000000000e+00
4.311484672993387002e-01 1.669720078568312394e+00 7.473157748225256469e-01 -2.319046908220698811e+00 -8.223214221438737148e-01 -7.200421474427745050e-01 2.955958465962624238e-02 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-3.275700000663846478e-01 -7.676675637595851143e-01 6.568538128341727678e-01 -3.138630507431928174e-01 1.747873790229167168e-01 1.395117691602492382e-01 -1.812503996874881562e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.780883608904006210e-01 -7.309230264380576214e-01 6.220607505309598828e-01 -1.935520192945423268e-01 4.726250728779147758e-01 1.855593004068398499e-01 -2.585473939480962269e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-3.803504151874587125e-01 -3.277681732906160411e-02 5.733504633064623324e-01 -5.945887907900438973e-01 2.524841687242085353e-01 1.369175420477611966e-03 -3.709793855998904100e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.352042736044501203e-01 -5.227039816160765628e-01 6.011849131490324405e-01 -4.742777593413933790e-01 4.467261429774841419e-01 2.316068316534304339e-01 -3.007093908175192953e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.395397711974988297e-01 -2.409958621510426835e-01 5.594332383851772228e-01 -7.324098784589232192e-02 -1.945459523035892452e-02 1.395117691602492382e-01 -3.709793855998904100e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-3.770516392424418939e-01 -6.574339517950069656e-01 5.594332383851772228e-01 -2.336556964440924811e-01 4.985240027783638395e-01 9.346423791365879308e-02 -3.709793855998904100e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.220091698242365186e-01 -1.037127504117441701e+00 5.872676882277473309e-01 -3.313731069634216070e-02 6.409681172307599706e-01 1.088134149958555064e-01 -2.936823913392824226e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.692287547030892625e-01 -4.002221905443233418e-01 5.663918508458198886e-01 -3.339148893179678668e-01 2.654336336744330671e-01 1.548609462424460903e-01 -3.288173887304672860e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.220091698242365186e-01 -9.268938921528636632e-01 6.151021380703175501e-01 -2.938112121684176570e-01 5.503218625792251073e-01 1.702101233246429701e-01 -1.882773991657251955e-01 -3.538076426214913361e-01 8.496610721130041233e-01 0.000000000000000000e+00
-2.912834646706142228e-01 -6.941784891165323490e-01 5.733504633064623324e-01 -6.146406293648188912e-01 7.963616966333617597e-01 9.346423791365879308e-02 -2.866553918610441620e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.989177382087528867e-01 -6.819303100093572212e-01 5.594332383851772228e-01 -4.341740821918432247e-01 4.078777481268290317e-01 1.702101233246429701e-01 -2.796283923828071782e-01 -1.727480454764302731e-01 1.671353732090619548e+00 0.000000000000000000e+00
-2.714908090002206009e-01 -1.024879325010266351e+00 5.524746259245348901e-01 -1.333965035702175117e-01 9.517552760359824227e-01 1.548609462424460903e-01 -2.866553918610441620e-01 -3.538076426214913361e-01 2.796841213538827850e-02 0.000000000000000000e+00
-1.725275306481792725e-01 -8.779011757241630409e-01 6.011849131490324405e-01 -2.136038578693174039e-01 3.819788182263984533e-01 1.088134149958555064e-01 -1.461154022963020438e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-8.850631347829354123e-01 -1.430104292936418275e-01 5.385574010032497805e-01 -4.742777593413933790e-01 1.100400542718125568e-01 9.346423791365879308e-02 -2.726013929045701389e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
2.431182384304528821e-01 5.918803171368816063e-01 5.942263006883897747e-01 -2.537075350188675582e-01 -1.094260186098441112e+00 1.671835250267447726e-02 -1.250344038615910924e-01 -1.325125794441944505e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.263446674172120088e-01 -8.166602801882854035e-01 5.594332383851772228e-01 -1.935520192945423268e-01 3.949282831766045554e-01 2.162576545712335541e-01 -1.953043986439621238e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.245946125731226095e+00 9.838220485664935788e-01 7.960260620470233084e-01 -1.958113813874748033e+00 -1.146058045899320810e+00 -5.972487307851995775e-01 4.300985549191429502e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.245946125731226095e+00 9.838220485664935788e-01 7.960260620470233084e-01 -1.958113813874748033e+00 -1.146058045899320810e+00 -5.972487307851995775e-01 4.300985549191429502e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.395397711974988297e-01 -7.554193846524098754e-01 5.733504633064623324e-01 -6.547443065143687679e-01 4.855745378281393076e-01 2.162576545712335541e-01 -1.320614033398280762e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.648932571101138000e-01 -8.534048175098108979e-01 5.176815636213220051e-01 -4.943295979161684839e-01 7.057154419818455482e-01 1.395117691602492382e-01 -2.234123965569100867e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.857226344284660935e-01 -2.409958621510426835e-01 4.968057262393945073e-01 -2.336556964440924811e-01 1.359389841722615511e-01 1.395117691602492382e-01 -2.585473939480962269e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.236049797896029423e+00 3.959094514220756755e-01 8.099432869683083069e-01 -1.456817849505371187e+00 -1.159007510849526801e+00 -5.051536682920185761e-01 5.495575460491740616e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.626312028129824616e-01 -8.289084592954606423e-01 5.246401760819646709e-01 -5.143814364909435888e-01 3.819788182263984533e-01 1.855593004068398499e-01 -1.390884028180650600e-01 -3.538076426214913361e-01 2.493046392068235750e+00 0.000000000000000000e+00
2.134292549247892024e-01 1.019531528498666823e-01 5.594332383851772228e-01 -1.935520192945423268e-01 -9.129676767953900374e-01 7.811506083146194102e-02 2.955958465962624238e-02 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.111672006277311248e-01 -2.654922203653950485e-01 4.828885013181095087e-01 -5.344332750657185827e-01 8.414112437138195066e-02 1.088134149958555064e-01 -8.989940647040492450e-02 -3.538076426214913361e-01 1.055084237107408063e+00 0.000000000000000000e+00
2.743590404792279447e+00 7.143621082086348828e-01 7.125227125193130950e-01 -1.476869688080146403e+00 -1.405047344903682216e+00 -7.353913245249712460e-01 6.057735418750711531e-01 -3.538076426214913361e-01 4.388147421241961332e-01 0.000000000000000000e+00
1.278933885181906316e+00 -2.409958621510426835e-01 7.612329997438107565e-01 -1.316454979481945564e+00 -8.611698169945286585e-01 -5.665503766208058734e-01 7.463135314398134934e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
2.068317030346824015e-01 2.121867648144447893e-01 4.689712763968243436e-01 -4.341740821918432247e-01 -7.446246324425634944e-01 1.395117691602492382e-01 -3.368341064450783295e-02 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.598915151853587124e+00 3.836612723149004922e-01 7.264399374405982046e-01 -1.877906459575647613e+00 -1.171956975799751444e+00 -6.279470849495932816e-01 7.744215293527625388e-01 -3.538076426214913361e-01 1.055084237107408063e+00 0.000000000000000000e+00
2.991974294966168735e-01 -2.532440412582199762e-01 4.550540514755392896e-01 -3.339148893179678668e-01 -3.820396138364611782e-01 1.548609462424460903e-01 1.279375773549464856e-01 -3.538076426214913361e-01 5.415263246213981585e-01 0.000000000000000000e+00
-9.005813202144155594e-02 2.846407820681390310e-02 1.349578782859827408e-01 -5.143814364909435888e-01 2.395347037740024887e-01 7.811506083146194102e-02 5.064058309433719374e-02 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
5.606370385509752002e-03 -3.267331159012705766e-01 1.140820409040549654e-01 -3.339148893179678668e-01 2.524841687242085353e-01 7.811506083146194102e-02 7.874858100728636401e-02 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-1.890214103735561313e-01 -2.409958621510426835e-01 9.320620352212752313e-02 -3.138630507431928174e-01 4.208272130770536190e-01 1.671835250267447726e-02 4.361358361610020995e-02 -3.538076426214913361e-01 3.361031596269941635e-01 0.000000000000000000e+00
-2.187103938791465085e-01 -1.171857474296372104e+00 2.362007891570210710e-02 -3.138630507431928174e-01 1.353188689492739849e+00 9.346423791365879308e-02 7.172158152904938022e-02 -3.538076426214913361e-01 1.876776897085023599e+00 0.000000000000000000e+00
-2.046232267447003927e+00 -5.104558025089014350e-01 5.524746259245348901e-01 -6.547443065143687679e-01 4.208272130770536190e-01 1.855593004068398499e-01 -4.271953814257876125e-01 -3.538076426214913361e-01 2.595757974565436665e+00 0.000000000000000000e+00
-3.727771690036749824e-02 -6.574339517950069656e-01 5.594332383851772228e-01 -3.138630507431928174e-01 3.819788182263984533e-01 1.548609462424460903e-01 -3.709793855998904100e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.681920330552038378e-01 8.970497374269158219e-02 7.403571623618833142e-01 -5.544851136404936875e-01 4.337766780272596656e-01 1.395117691602492382e-01 -6.520593647293759787e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
-2.681920330552038378e-01 -2.052863822188650059e-02 6.846882626767429869e-01 -5.143814364909435888e-01 1.747873790229167168e-01 1.088134149958555064e-01 -4.834113772516846486e-01 -3.538076426214913361e-01 5.415263246213981585e-01 0.000000000000000000e+00
2.299231346501660334e-01 2.366831230287949617e-01 6.568538128341727678e-01 -6.747961450891437618e-01 -1.945459523035892452e-02 -5.512011995386089103e-01 -1.390884028180650600e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
4.674350026951091808e-01 4.938948842794785854e-01 6.290193629916026596e-01 -2.537075350188675582e-01 -1.210805370650406498e+00 -5.818995537030027254e-01 -2.023313981221991631e-01 1.034315935490643490e+00 -5.883010828478234533e-01 0.000000000000000000e+00
1.110696311983414342e+00 1.264495110642168685e-01 8.238605118895934165e-01 -1.135988432308969953e+00 -1.120159115998871524e+00 -4.130586057988373527e-01 4.090175564844307221e-01 -3.538076426214913361e-01 5.415263246213981585e-01 0.000000000000000000e+00
1.292128988962193414e+00 9.348293321377907361e-01 7.890674495863807536e-01 -1.336506818056720780e+00 -1.689935573808474256e+00 -7.660896786893649502e-01 5.144225486579879769e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.110696311983414342e+00 8.970497374269158219e-02 7.403571623618833142e-01 -1.095884755159419965e+00 -8.352708870940798169e-01 -4.898044912098216686e-01 4.582065528320907744e-01 -3.538076426214913361e-01 1.306799946325903072e-01 0.000000000000000000e+00
8.698856679934543479e-01 3.469167349933730549e-01 6.359779754522449924e-01 -6.547443065143687679e-01 -9.000182118451838242e-01 -6.279470849495932816e-01 3.106395637891116723e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 0.000000000000000000e+00
1.044720793082053456e+00 -4.369667278658487253e-01 6.777296502161002101e-01 -1.156040270883745169e+00 -5.633321231395123085e-01 -4.744553141276248165e-01 6.268545403097821600e-01 -3.538076426214913361e-01 1.157795819604610088e+00 0.000000000000000000e+00
1.044720793082053456e+00 -4.369667278658487253e-01 6.777296502161002101e-01 -1.156040270883745169e+00 -4.338374736373408203e-01 -4.744553141276248165e-01 6.268545403097821600e-01 -3.538076426214913361e-01 1.157795819604610088e+00 0.000000000000000000e+00
1.044720793082053456e+00 -3.512294741156229416e-01 6.290193629916026596e-01 -1.095884755159419965e+00 -5.892310530399428314e-01 -4.130586057988373527e-01 6.057735418750711531e-01 -3.538076426214913361e-01 1.055084237107408063e+00 0.000000000000000000e+00
1.532939632952153408e+00 -1.185140710792894764e-01 6.290193629916026596e-01 -1.256299463757620805e+00 -8.611698169945286585e-01 -5.818995537030027254e-01 8.517185236133705262e-01 -3.538076426214913361e-01 -2.801663353562175995e-01 0.000000000000000000e+00
-8.619717031674516416e-01 1.779953690532890320e+00 6.916468751373853197e-01 5.884696851216847380e-01 -1.016563396397131003e+00 -5.205028453742153172e-01 -1.122868329771262719e+00 -3.538076426214913361e-01 6.442379071186000727e-01 1.000000000000000000e+00
4.189290578128020831e-02 2.856758394574975823e-01 8.308191243502361933e-01 -3.539667278927428606e-01 -9.000182118451838242e-01 6.276588374926507508e-02 -4.482763798604984529e-01 -3.538076426214913361e-01 2.698469557062639801e+00 1.000000000000000000e+00
-7.992949602111808494e-01 -3.879740114371482140e-01 6.359779754522449924e-01 1.473292364766335127e-01 5.762207924796556302e-01 2.623051858178241380e-01 -7.925993542941182080e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.739414742985658791e-01 -8.176953375776419009e-02 6.220607505309598828e-01 2.475884293505088707e-01 2.783830986246575989e-01 1.702101233246429701e-01 -7.504373574246955281e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-7.893986323759839552e-01 -4.737112651873761626e-01 6.151021380703175501e-01 1.874329136261836670e-01 5.891702574298801620e-01 3.390510712288082873e-01 -7.434103579464579337e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-8.091912880463777435e-01 -4.737112651873761626e-01 6.290193629916026596e-01 1.272773979018584356e-01 6.021197223801046938e-01 2.930035399822177311e-01 -7.012483610770354758e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.277586110675986708e-01 4.071225731398901010e-02 6.498952003735301020e-01 1.874329136261836670e-01 -3.431912189858060680e-01 2.469560087356272859e-01 -6.520593647293759787e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.871365780788527555e-01 -4.982076234017264182e-01 6.290193629916026596e-01 1.874329136261836670e-01 2.265852388237779291e-01 1.702101233246429701e-01 -6.450323652511388284e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-7.333194413098198527e-01 6.286248544584069897e-01 5.872676882277473309e-01 -3.940704050422930149e-01 2.913325635748637010e-01 -1.981701266480814794e-01 -7.153023600335094434e-01 -3.538076426214913361e-01 8.496610721130041233e-01 1.000000000000000000e+00
-8.091912880463777435e-01 -7.186748473308824936e-01 5.872676882277473309e-01 9.092991023180856391e-01 2.654336336744330671e-01 2.930035399822177311e-01 -6.942213615987984365e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-8.025937361562708316e-01 -6.696821309021820934e-01 5.872676882277473309e-01 1.350439550963137281e+00 6.444334670071691189e-03 2.930035399822177311e-01 -6.942213615987984365e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-7.992949602111808494e-01 -1.920031457223422833e-01 5.385574010032497805e-01 -3.313731069634216070e-02 6.668670471311904935e-01 1.702101233246429701e-01 -7.715183558594065349e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.244598351225818522e-01 3.967719992463702994e-03 6.081435256096748843e-01 -3.940704050422930149e-01 2.006863089233472675e-01 2.776543629000210456e-01 -6.028703683817158154e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-7.959961842660908671e-01 -3.879740114371482140e-01 5.872676882277473309e-01 2.074847522009587719e-01 2.783830986246575989e-01 2.776543629000210456e-01 -6.380053657729006789e-01 -3.538076426214913361e-01 3.361031596269941635e-01 1.000000000000000000e+00
-1.406269734103788860e+00 1.032814764995193979e+00 2.880473524201183078e-01 1.270232196664036861e+00 -4.856353334382019771e-01 9.223198003522887767e-01 -1.319624315161902706e+00 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.937341299689595564e-01 -5.727317554341398304e-02 6.290193629916026596e-01 8.717372075230828132e-02 8.414112437138195066e-02 -7.537670999050662124e-02 -5.255733741211064958e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-8.784655828928286114e-01 -2.042513248295173556e-01 5.663918508458198886e-01 4.707004360275814092e-02 7.704627667329313478e-01 -1.828209495658845718e-01 -6.520593647293759787e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.277586110675986708e-01 -8.280459114711398796e-03 5.663918508458198886e-01 1.473292364766335127e-01 -6.505130280134416125e-03 2.623051858178241380e-01 -6.169243673381897830e-01 -3.538076426214913361e-01 4.388147421241961332e-01 1.000000000000000000e+00
-7.168255615844432160e-01 -4.859594442945511794e-01 5.733504633064623324e-01 6.712188217753321806e-02 3.042820285250881773e-01 1.548609462424460903e-01 -5.888163694252417368e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.442524907929755296e-01 -1.049375683224616829e+00 5.594332383851772228e-01 8.491435865937606575e-01 7.445638368325006029e-01 2.009084774890367298e-01 -6.169243673381897830e-01 -3.538076426214913361e-01 3.361031596269941635e-01 1.000000000000000000e+00
1.880147416579657643e-02 -5.839448771519542003e-01 7.403571623618833142e-01 -6.747961450891437618e-01 -4.856353334382019771e-01 2.162576545712335541e-01 1.451586746678319804e-03 -3.538076426214913361e-01 1.671353732090619548e+00 1.000000000000000000e+00
-7.597096488703936057e-01 -6.206894144734795837e-01 5.315987885426071147e-01 6.966366453207988377e-03 5.244229326787944734e-01 -9.072588707270350106e-02 -4.834113772516846486e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-8.157888399365577081e-01 -3.512294741156229416e-01 5.107229511606795613e-01 2.676402679252840033e-01 7.834122316831556576e-01 -6.586454391139869857e-01 -3.990873835128384006e-01 -3.538076426214913361e-01 1.363218984599013694e+00 1.000000000000000000e+00
-8.091912880463777435e-01 -2.042513248295173556e-01 4.620126639361816778e-01 4.707004360275814092e-02 5.762207924796556302e-01 -1.674717724836877475e-01 -5.185463746428695675e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-6.805390261887459546e-01 -8.534048175098108979e-01 4.550540514755392896e-01 8.717372075230828132e-02 8.093111615835864026e-01 2.623051858178241380e-01 -5.044923756863955999e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
8.147821712206744504e-02 -5.727317554341398304e-02 5.246401760819646709e-01 -3.313731069634216070e-02 -5.115342633386326110e-01 1.671835250267447726e-02 -2.515203944698592431e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
1.880147416579657643e-02 -4.737112651873761626e-01 6.568538128341727678e-01 -7.750553379630190642e-01 -4.079385437368918677e-01 2.162576545712335541e-01 1.209105778767095019e-01 -3.538076426214913361e-01 9.523726546102060375e-01 1.000000000000000000e+00
-3.044785684509010437e-01 -1.478061951975756294e+00 3.993851517903989623e-01 -5.745369522152687924e-01 1.158946715239463909e+00 1.855593004068398499e-01 -4.071041012274481674e-02 -3.538076426214913361e-01 1.876776897085023599e+00 1.000000000000000000e+00
-4.826124694845900787e-01 -9.023975339385134076e-01 1.419164907466251291e-01 5.283141693973595343e-01 7.186649069320516503e-01 3.544002483110051949e-01 -2.936823913392824226e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-8.016180418624473114e-02 -5.472003398304267074e-01 1.975853904317654286e-01 -3.313731069634216070e-02 3.431304233757433431e-01 1.548609462424460903e-01 -1.180074043833540948e-01 -7.215938039584073038e-02 -5.883010828478234533e-01 1.000000000000000000e+00
-5.947708516169182280e-01 -8.044121010811103867e-01 1.210406533646976868e-01 -1.308547212156708876e-02 7.963616966333617597e-01 1.088134149958555064e-01 -1.180074043833540948e-01 -1.325125794441944505e-01 1.671353732090619548e+00 1.000000000000000000e+00
-3.473626557367782142e-01 -1.294339265368125158e+00 3.057869137634480067e-02 3.678994607991588617e-01 2.783830986246575989e-01 3.083527170644145832e-01 1.911805726590805610e-01 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
-5.047282068065431920e-02 -9.636384294743910450e-01 5.841314121891464511e-02 -1.236247625182845589e+00 1.495632803945135869e+00 -2.288684808124752113e-01 3.246935627455856954e-01 -3.538076426214913361e-01 1.465930567096215498e+00 1.000000000000000000e+00
2.934919409606254970e+00 4.816467051723036241e-01 3.297990271839735810e-01 -1.577128880954021595e+00 -2.699993839925470596e+00 -6.432962620317901337e-01 1.884687446914228737e+00 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
1.895804986909711554e+00 5.183912424938288410e-01 1.558337156679102109e-01 -5.544851136404936875e-01 -1.948924872812816789e+00 -6.432962620317901337e-01 1.287392491264071959e+00 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
2.110225423339171069e+00 -2.396675385013908421e+00 -1.862163897918424293e+00 8.691954251685353183e-01 -6.021805179901674743e-01 4.771936649685800669e-01 3.009007363432170123e+00 -3.538076426214913361e-01 2.903892722057043407e+00 1.000000000000000000e+00
4.254429787633619675e+00 -3.278544280730532723e+00 -1.862163897918424293e+00 1.310335873813587071e+00 -3.684153176142017649e+00 1.241625920780523584e-01 3.051169360301592803e+00 5.983278257455647342e+00 2.287623227073832144e+00 1.000000000000000000e+00
5.138501740911956439e+00 -1.355580160904000797e+00 -1.862163897918424293e+00 -8.953663694116694716e-01 -3.230921902884400065e+00 -5.818995537030027254e-01 5.081972209512124472e+00 -3.538076426214913361e-01 1.876776897085023599e+00 1.000000000000000000e+00
1.275635109236816334e+00 1.253281988924350276e+00 -1.862163897918424293e+00 -8.953663694116694716e-01 1.939379962029619958e-02 -6.125979078673964295e-01 1.800363453175382711e+00 -3.538076426214913361e-01 2.333915771297922492e-01 1.000000000000000000e+00
-5.707037257076111314e-02 3.836612723149004922e-01 -1.862163897918424293e+00 -1.777647266701771978e+00 2.324398560759081356e+00 -7.660896786893649502e-01 1.427932480828815409e+00 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
2.733694076957082331e+00 -2.666135325371764786e+00 -1.862163897918424293e+00 -1.356558656631495552e+00 7.186649069320516503e-01 -7.660896786893649502e-01 4.020895288298316217e+00 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
2.981102272837222511e+00 -2.923347086622448909e+00 -1.862163897918424293e+00 -1.396662333781045984e+00 5.503218625792251073e-01 -7.660896786893649502e-01 4.217651273688956870e+00 -3.538076426214913361e-01 -5.883010828478234533e-01 1.000000000000000000e+00
